Time	Step	Training loss	Validation loss	Full Validation loss
04:45:22	225	2.6374	-	-
04:45:20	224	3.4213	-	-
04:45:18	223	3.7430	-	-
04:45:16	222	3.7098	-	-
04:45:16	221	1.8561	-	-
04:45:14	220	2.8096	-	-
04:45:12	219	3.1182	-	-
04:45:10	218	3.1427	-	-
04:45:08	217	2.8434	-	-
04:45:08	216	3.6906	-	-
04:45:06	215	2.3413	-	-
04:45:04	214	1.9832	-	-
04:45:02	213	2.9401	-	-
04:45:00	212	0.7892	-	-
04:45:00	211	3.7222	-	-
04:44:52	210	3.5612	-	-
04:44:50	209	3.0213	-	-
04:44:48	208	1.7751	-	-
04:44:45	207	3.2166	-	-
04:44:43	206	3.5693	-	-
04:44:43	205	2.4497	-	-
04:44:41	204	4.1341	-	-
04:44:31	203	3.6814	-	-
04:44:29	202	1.5414	-	-
04:44:27	201	2.5103	-	-
04:44:25	200	3.5141	2.8683	-
04:44:17	199	3.0401	-	-
04:44:15	198	1.3615	-	-
04:44:13	197	1.7469	-	-
04:44:13	196	3.5246	-	-
04:44:11	195	3.3874	-	-
04:44:09	194	2.1842	-	-
04:44:07	193	3.1980	-	-
04:44:07	192	0.7663	-	-
04:44:05	191	1.9398	-	-
04:44:03	190	3.5265	-	-
04:44:01	189	3.0572	-	-
04:43:59	188	1.9551	-	-
04:43:57	187	3.8566	-	-
04:43:57	186	3.8146	-	-
04:43:47	185	3.2281	-	-
04:43:45	184	1.1398	-	-
04:43:42	183	1.8194	-	-
04:43:40	182	3.0052	-	-
04:43:38	181	0.7531	-	-
04:43:36	180	3.0779	-	-
04:43:28	179	3.6054	-	-
04:43:26	178	3.4566	-	-
04:43:24	177	3.4098	-	-
04:43:22	176	3.8724	-	-
04:43:22	175	3.4740	-	-
04:43:20	174	4.1301	-	-
04:43:10	173	1.5235	-	-
04:43:08	172	3.2695	-	-
04:43:06	171	3.0649	-	-
04:43:04	170	1.1788	-	-
04:43:04	169	3.1292	-	-
04:42:56	168	3.5684	-	-
04:42:46	167	1.6252	-	-
04:42:44	166	1.2804	-	-
04:42:42	165	3.7192	-	-
04:42:39	164	3.3548	-	-
04:42:39	163	2.1495	-	-
04:42:37	162	3.7827	-	-
04:42:35	161	2.2469	-	-
04:42:33	160	3.8914	-	-
04:42:31	159	3.2318	-	-
04:42:31	158	4.2617	-	-
04:42:29	157	3.5182	-	-
04:42:27	156	3.0740	-	-
04:42:25	155	2.0130	-	-
04:42:25	154	0.7863	-	-
04:42:23	153	3.7312	-	-
04:42:21	152	2.2134	-	-
04:42:19	151	3.6026	-	-
04:42:17	150	3.1169	-	-
04:42:17	149	0.9670	-	-
04:42:15	148	1.8895	-	-
04:42:13	147	3.0823	-	-
04:42:11	146	3.6526	-	-
04:42:09	145	1.4085	-	-
04:42:07	144	3.0249	-	-
04:41:59	143	1.7689	-	-
04:41:57	142	3.3021	-	-
04:41:47	141	3.0555	-	-
04:41:44	140	3.8858	-	-
04:41:42	139	3.4281	-	-
04:41:42	138	4.0875	-	-
04:41:40	137	3.5258	-	-
04:41:38	136	2.5346	-	-
04:41:36	135	3.0782	-	-
04:41:34	134	2.1648	-	-
04:41:26	133	3.6076	-	-
04:41:24	132	3.1349	-	-
04:41:22	131	2.7412	-	-
04:41:20	130	3.7510	-	-
04:41:18	129	3.7427	-	-
04:41:16	128	3.2355	-	-
04:41:14	127	1.1102	-	-
04:41:08	126	1.8780	-	-
04:41:06	125	3.5114	-	-
04:41:04	124	3.6801	-	-
04:40:56	123	3.0575	-	-
04:40:54	122	1.4480	-	-
04:40:52	121	3.7778	-	-
04:40:50	120	4.5680	-	-
04:40:47	119	3.2302	-	-
04:40:45	118	1.9426	-	-
04:40:45	117	3.4676	-	-
04:40:43	116	1.5597	-	-
04:40:41	115	1.3093	-	-
04:40:39	114	3.9224	-	-
04:40:39	113	2.7246	-	-
04:40:37	112	4.0403	-	-
04:40:35	111	1.7101	-	-
04:40:33	110	2.4658	-	-
04:40:31	109	3.1204	-	-
04:40:29	108	3.5843	-	-
04:40:21	107	2.9533	-	-
04:40:11	106	3.6311	-	-
04:40:09	105	3.4348	-	-
04:40:01	104	3.3336	-	-
04:39:59	103	3.2170	-	-
04:39:49	102	3.4130	-	-
04:39:46	101	3.8221	-	-
04:39:44	100	3.4305	3.0276	-
04:39:36	99	2.3801	-	-
04:39:27	98	1.7545	-	-
04:39:25	97	3.0287	-	-
04:39:23	96	3.2617	-	-
04:39:21	95	3.1280	-	-
04:39:19	94	3.7094	-	-
04:39:19	93	2.2652	-	-
04:39:17	92	2.7557	-	-
04:39:15	91	3.1797	-	-
04:39:13	90	2.9979	-	-
04:39:11	89	2.3936	-	-
04:39:08	88	3.6929	-	-
04:39:06	87	1.2290	-	-
04:39:06	86	3.8378	-	-
04:38:56	85	3.7144	-	-
04:38:54	84	2.9112	-	-
04:38:52	83	3.3101	-	-
04:38:44	82	3.7380	-	-
04:38:42	81	2.1676	-	-
04:38:40	80	3.5329	-	-
04:38:30	79	4.0364	-	-
04:38:28	78	3.7239	-	-
04:38:26	77	1.6984	-	-
04:38:26	76	3.6122	-	-
04:38:24	75	2.7841	-	-
04:38:22	74	0.9281	-	-
04:38:12	73	1.2237	-	-
04:38:12	72	4.0430	-	-
04:38:09	71	3.0800	-	-
04:38:07	70	3.1360	-	-
04:38:05	69	1.8597	-	-
04:38:03	68	3.6836	-	-
04:38:01	67	1.4099	-	-
04:38:01	66	1.0222	-	-
04:37:59	65	2.4093	-	-
04:37:49	64	3.7374	-	-
04:37:47	63	3.1464	-	-
04:37:45	62	3.4314	-	-
04:37:43	61	3.0368	-	-
04:37:43	60	0.7635	-	-
04:37:35	59	2.7989	-	-
04:37:33	58	4.1265	-	-
04:37:31	57	3.5832	-	-
04:37:29	56	3.5262	-	-
04:37:27	55	3.2367	-	-
04:37:27	54	1.8521	-	-
04:37:25	53	3.2773	-	-
04:37:23	52	1.9553	-	-
04:37:21	51	3.7502	-	-
04:37:21	50	2.9729	-	-
04:37:17	49	1.9180	-	-
04:37:14	48	3.6391	-	-
04:37:14	47	1.3991	-	-
04:37:12	46	4.0571	-	-
04:37:10	45	2.4255	-	-
04:37:08	44	3.5778	-	-
04:37:06	43	3.6826	-	-
04:37:06	42	3.6855	-	-
04:36:58	41	3.7207	-	-
04:36:56	40	2.6741	-	-
04:36:54	39	1.9320	-	-
04:36:46	38	3.4533	-	-
04:36:44	37	3.6534	-	-
04:36:42	36	3.7261	-	-
04:36:40	35	3.2727	-	-
04:36:38	34	1.0454	-	-
04:36:38	33	2.8677	-	-
04:36:28	32	2.6704	-	-
04:36:26	31	3.2897	-	-
04:36:24	30	3.6338	-	-
04:36:22	29	2.3474	-	-
04:36:20	28	2.8830	-	-
04:36:17	27	3.5598	-	-
04:36:09	26	3.7784	-	-
04:35:59	25	3.1817	-	-
04:35:57	24	2.3220	-	-
04:35:55	23	3.8184	-	-
04:35:53	22	1.2163	-	-
04:35:51	21	1.4887	-	-
04:35:49	20	4.2593	-	-
04:35:47	19	3.5210	-	-
04:35:47	18	3.1312	-	-
04:35:37	17	2.0244	-	-
04:35:35	16	3.0941	-	-
04:35:33	15	2.9224	-	-
04:35:31	14	3.8456	-	-
04:35:29	13	1.1031	-	-
04:35:27	12	2.9052	-	-
04:35:25	11	3.5339	-	-
04:35:24	10	3.4774	-	-
04:35:22	9	2.8713	-	-
04:35:20	8	1.2210	-	-
04:35:18	7	2.9816	-	-
04:35:16	6	3.8512	-	-
04:35:14	5	1.2717	-	-
04:35:12	4	3.9702	-	-
04:35:10	3	2.5725	-	-
04:35:08	2	2.4114	-	-
04:35:06	1	1.0444	-	-
